"","SiteID","TreeName","Species","Maturity","EstYear","StudyArea","Elev","Vline","bins"
"1894","WIL","WE1205","PIEN","SEE",1966,"JNP",-25,1960,1965
"1895","WIL","WE1206","ABLA","SEE",1964,"JNP",-25,1960,1960
"1896","WIL","WE1207","PIEN","SEE",1969,"JNP",-25,1960,1965
"1897","WIL","WE1208","PIEN","SEE",1968,"JNP",-25,1960,1965
"1898","WIL","WE1301","PIEN","SEE",1963,"JNP",-25,1960,1960
"1899","WIL","WE1302","PIEN","SEE",1971,"JNP",-25,1960,1970
"1900","WIL","WE1303","ABLA","SEE",1972,"JNP",-25,1960,1970
"1901","WIL","WE1304","PIEN","SAP",1967,"JNP",-25,1960,1965
"1902","WIL","WE1305","ABLA","SEE",1967,"JNP",-25,1960,1965
"1903","WIL","WE1306","PIEN","SAP",1967,"JNP",-25,1960,1965
"1904","WIL","WE1307","PIEN","SEE",1967,"JNP",-25,1960,1965
"1905","WIL","WE1308","PIEN","SAP",1967,"JNP",-25,1960,1965
"1906","WIL","WE1309","PIEN","SEE",1969,"JNP",-25,1960,1965
"1907","WIL","WE1310","PIEN","SAP",1967,"JNP",-25,1960,1965
"1908","WIL","WE1311","PIEN","SEE",1967,"JNP",-25,1960,1965
"1909","WIL","WE1312","PIEN","SEE",1971,"JNP",-25,1960,1970
"1910","WIL","WE1313","ABLA","SEE",1967,"JNP",-25,1960,1965
"1911","WIL","WE1314","ABLA","SEE",1969,"JNP",-25,1960,1965
"1912","WIL","WE1315","PIEN","SEE",1964,"JNP",-25,1960,1960
"1913","WIL","WE1316","ABLA","SEE",1964,"JNP",-25,1960,1960
"1914","WIL","WE1317","PIEN","SEE",1965,"JNP",-25,1960,1965
"1915","WIL","WE1318","PIEN","SEE",1970,"JNP",-25,1960,1970
"1916","WIL","WE1319","ABLA","SEE",1970,"JNP",-25,1960,1970
"1917","WIL","WE1401","PIEN","SEE",1967,"JNP",-25,1960,1965
"1918","WIL","WE1402","PIEN","SEE",1971,"JNP",-25,1960,1970
"1919","WIL","WE1403","PIEN","SEE",1969,"JNP",-25,1960,1965
"1920","WIL","WE1404","PIEN","SEE",1970,"JNP",-25,1960,1970
"1921","WIL","WE1405","ABLA","SAP",1971,"JNP",-25,1960,1970
"1922","WIL","WE1406","PIEN","SEE",1969,"JNP",-25,1960,1965
"1923","WIL","WE1407","ABLA","SEE",1970,"JNP",-25,1960,1970
"1924","WIL","WE1408","PIEN","SEE",1968,"JNP",-25,1960,1965
"1925","WIL","WE1409","PIEN","SAP",1967,"JNP",-25,1960,1965
"1926","WIL","WE1410","PIEN","SAP",1964,"JNP",-25,1960,1960
"1927","WIL","WE1411","PIEN","SAP",1966,"JNP",-25,1960,1965
"1928","WIL","WE1412","ABLA","SEE",1965,"JNP",-25,1960,1965
"1929","WIL","WE1413","ABLA","SEE",1970,"JNP",-25,1960,1970
"1930","WIL","WE1414","PIEN","SEE",1977,"JNP",-25,1960,1975
"1931","WIL","WE1415","PIEN","SEE",1968,"JNP",-25,1960,1965
"1932","WIL","WE1416","PIEN","SAP",1967,"JNP",-25,1960,1965
"1933","WIL","WE1417","PIEN","SEE",1974,"JNP",-25,1960,1970
"1934","WIL","WE1418","PIEN","SEE",1967,"JNP",-25,1960,1965
"1935","WIL","WE1419","PIEN","SEE",1970,"JNP",-25,1960,1970
"1936","WIL","WE1420","PIEN","SAP",1965,"JNP",-25,1960,1965
"1937","WIL","WE1421","PIEN","SEE",1964,"JNP",-25,1960,1960
"1938","WIL","WE1501","PIEN","SEE",1969,"JNP",-25,1960,1965
"1939","WIL","WE1502","PIEN","SEE",1979,"JNP",-25,1960,1975
"1940","WIL","WE1503","PIEN","SAP",1975,"JNP",-25,1960,1975
"1941","WIL","WE1504","PIEN","SEE",1975,"JNP",-25,1960,1975
"1942","WIL","WE1505","ABLA","SEE",1972,"JNP",-25,1960,1970
"1943","WIL","WE1506","ABLA","SEE",1979,"JNP",-25,1960,1975
"1944","WIL","WE1507","PIEN","SAP",1973,"JNP",-25,1960,1970
"1945","WIL","WE1508","PIEN","SEE",1971,"JNP",-25,1960,1970
"1946","WIL","WE1509","PIEN","SEE",1976,"JNP",-25,1960,1975
"1947","WIL","WE1510","PIEN","SAP",1965,"JNP",-25,1960,1965
"1948","WIL","WE1511","PIEN","SAP",1968,"JNP",-25,1960,1965
"1949","WIL","WE1512","ABLA","SAP",1972,"JNP",-25,1960,1970
"1950","WIL","WE1513","PIEN","SAP",1962,"JNP",-25,1960,1960
"1951","WIL","WE1514","PIEN","SEE",1969,"JNP",-25,1960,1965
"1952","WIL","WE2101","ABLA","SEE",1971,"JNP",-25,1960,1970
"1953","WIL","WE2102","ABLA","SEE",1970,"JNP",-25,1960,1970
"1954","WIL","WE2103","ABLA","SEE",1964,"JNP",-25,1960,1960
"1955","WIL","WE2104","ABLA","SEE",1973,"JNP",-25,1960,1970
"1956","WIL","WE2105","PIEN","SEE",1971,"JNP",-25,1960,1970
"1957","WIL","WE2106","ABLA","SEE",1969,"JNP",-25,1960,1965
"1958","WIL","WE2107","PIEN","SEE",1968,"JNP",-25,1960,1965
"1959","WIL","WE2108","PIEN","SEE",1972,"JNP",-25,1960,1970
"1960","WIL","WE2201","PIEN","SEE",1982,"JNP",-25,1960,1980
"1961","WIL","WE2202","PIEN","SEE",1982,"JNP",-25,1960,1980
"1962","WIL","WE2203","PIEN","SEE",1968,"JNP",-25,1960,1965
"1963","WIL","WE2204","ABLA","SEE",1975,"JNP",-25,1960,1975
"1964","WIL","WE2205","ABLA","SEE",1969,"JNP",-25,1960,1965
"1965","WIL","WE2206","PIEN","SEE",1969,"JNP",-25,1960,1965
"1966","WIL","WE2207","PIEN","SEE",1973,"JNP",-25,1960,1970
"1967","WIL","WE2208","ABLA","SEE",1969,"JNP",-25,1960,1965
"1968","WIL","WE2209","PIEN","SEE",1977,"JNP",-25,1960,1975
"1969","WIL","WE2301","ABLA","SEE",1968,"JNP",-25,1960,1965
"1970","WIL","WE2302","PIEN","SEE",1977,"JNP",-25,1960,1975
"1971","WIL","WE2303","PIEN","SEE",1973,"JNP",-25,1960,1970
"1972","WIL","WE2304","PIEN","SEE",1969,"JNP",-25,1960,1965
"1973","WIL","WE2305","PIEN","SEE",1973,"JNP",-25,1960,1970
"1974","WIL","WE2306","ABLA","SEE",1967,"JNP",-25,1960,1965
"1975","WIL","WE2401","ABLA","SEE",1969,"JNP",-25,1960,1965
"1976","WIL","WE2402","PIEN","SEE",1979,"JNP",-25,1960,1975
"1977","WIL","WE2403","PIEN","SEE",1968,"JNP",-25,1960,1965
"1978","WIL","WE2404","PIEN","SEE",1979,"JNP",-25,1960,1975
"1979","WIL","WE2405","PIEN","SEE",1972,"JNP",-25,1960,1970
"1980","WIL","WE2406","PIEN","SEE",1968,"JNP",-25,1960,1965
"1981","WIL","WE2407","PIEN","SEE",1966,"JNP",-25,1960,1965
"1982","WIL","WE2408","PIEN","SEE",1968,"JNP",-25,1960,1965
"1983","WIL","WE2409","PIEN","SEE",1968,"JNP",-25,1960,1965
"1984","WIL","WE2410","ABLA","SEE",1960,"JNP",-25,1960,1960
"1985","WIL","WE2411","PIEN","SEE",1972,"JNP",-25,1960,1970
"1986","WIL","WE2412","PIEN","SEE",1972,"JNP",-25,1960,1970
"1987","WIL","WE2413","PIEN","SEE",1972,"JNP",-25,1960,1970
"1988","WIL","WE2414","PIEN","SEE",1968,"JNP",-25,1960,1965
"1989","WIL","WE2415","PIEN","SEE",1964,"JNP",-25,1960,1960
"1990","WIL","WE2416","PIEN","SEE",1983,"JNP",-25,1960,1980
"1991","WIL","WE2501","PIEN","SEE",1965,"JNP",-25,1960,1965
"1992","WIL","WE2502","ABLA","SEE",1969,"JNP",-25,1960,1965
"1993","WIL","WE3101","ABLA","SEE",1967,"JNP",-25,1960,1965
"1994","WIL","WE3201","PIEN","SEE",1971,"JNP",-25,1960,1970
"1995","WIL","WE3202","ABLA","SEE",1965,"JNP",-25,1960,1965
"1996","WIL","WE3203","PIEN","SAP",1966,"JNP",-25,1960,1965
"1997","WIL","WE3204","PIEN","SEE",1971,"JNP",-25,1960,1970
"1998","WIL","WE3205","ABLA","SEE",1968,"JNP",-25,1960,1965
"1999","WIL","WE3206","PIEN","SEE",1974,"JNP",-25,1960,1970
"2000","WIL","WE3207","PIEN","SEE",1978,"JNP",-25,1960,1975
"2001","WIL","WE3301","PIEN","SEE",1966,"JNP",-25,1960,1965
