,SiteID,TreeName,Species,Maturity,EstYear,StudyArea,Elev.x,Elev.y
1709,HIL,HC6523,ABLA,SEE,1931,JNP,-75,2205.28481
1710,HIL,HC6524,ABLA,SEE,1946,JNP,-75,2205.28481
1711,HIL,HC6525,ABLA,SEE,1933,JNP,-75,2205.28481
1712,HIL,HC6526,ABLA,SEE,1967,JNP,-75,2205.28481
1713,HIL,HC6527,ABLA,SEE,1966,JNP,-75,2205.28481
1714,HIL,HC6528,ABLA,SEE,1935,JNP,-75,2205.28481
1715,HIL,HC6530,ABLA,SEE,1980,JNP,-75,2205.28481
1716,HIL,HC6531,ABLA,SEE,1969,JNP,-75,2205.28481
1717,HIL,HC6532,ABLA,SEE,1980,JNP,-75,2205.28481
1718,HIL,HC6533,ABLA,SEE,1961,JNP,-75,2205.28481
1719,HIL,HC6534,ABLA,SEE,1968,JNP,-75,2205.28481
1720,HIL,HC6535,ABLA,SEE,1949,JNP,-75,2205.28481
1721,HIL,HC6536,ABLA,SEE,1958,JNP,-75,2205.28481
1722,HIL,HC6537,ABLA,SEE,1960,JNP,-75,2205.28481
1723,HIL,HC6538,ABLA,SEE,1970,JNP,-75,2205.28481
1724,HIL,HC6539,ABLA,SEE,1951,JNP,-75,2205.28481
1725,HIL,HC6540,ABLA,SEE,1971,JNP,-75,2205.28481
1726,HIL,HC6541,ABLA,SEE,1965,JNP,-75,2205.28481
1727,HIL,HC6542,ABLA,SEE,1954,JNP,-75,2205.28481
1728,HIL,HC6543,ABLA,SEE,1948,JNP,-75,2205.28481
1729,HIL,HC6544,ABLA,SEE,1945,JNP,-75,2205.28481
1730,HIL,HC6545,ABLA,SEE,1953,JNP,-75,2205.28481
1731,HIL,HC6546,ABLA,SEE,1948,JNP,-75,2205.28481
1732,HIL,HC6547,ABLA,SEE,1929,JNP,-75,2205.28481
1733,HIL,HC6548,ABLA,SEE,1960,JNP,-75,2205.28481
1734,HIL,HC6549,ABLA,SEE,1958,JNP,-75,2205.28481
1735,HIL,HC6550,ABLA,SEE,1945,JNP,-75,2205.28481
1736,HIL,HC6551,ABLA,SEE,1953,JNP,-75,2205.28481
1737,HIL,HC6552,ABLA,SEE,1943,JNP,-75,2205.28481
1738,HIL,HC6553,ABLA,SEE,1923,JNP,-75,2205.28481
1739,HIL,HC6554,ABLA,SEE,1943,JNP,-75,2205.28481
1740,HIL,HC6555,ABLA,SEE,1933,JNP,-75,2205.28481
1741,HIL,HC6556,ABLA,SEE,1986,JNP,-75,2205.28481
1742,HIL,HC6557,ABLA,SEE,1976,JNP,-75,2205.28481
1743,HIL,HD1101,ABLA,SAP,1952,JNP,-50,2212.134783
1744,HIL,HD1501,PIEN,SAP,1939,JNP,-50,2212.134783
1745,HIL,HD1502,PIEN,SAP,1945,JNP,-50,2212.134783
1746,HIL,HD2101,ABLA,SAP,1873,JNP,-50,2212.134783
1747,HIL,HD2102,ABLA,SAP,1897,JNP,-50,2212.134783
1748,HIL,HD2103,ABLA,SAP,1847,JNP,-50,2212.134783
1749,HIL,HD2104,ABLA,SAP,1925,JNP,-50,2212.134783
1750,HIL,HD2105,ABLA,SAP,1897,JNP,-50,2212.134783
1751,HIL,HD2106,ABLA,SAP,1843,JNP,-50,2212.134783
1752,HIL,HD2107,ABLA,SAP,1900,JNP,-50,2212.134783
1753,HIL,HD2108,ABLA,MAT,1892,JNP,-50,2212.134783
1754,HIL,HD2109,ABLA,MAT,1919,JNP,-50,2212.134783
1755,HIL,HD2110,ABLA,SAP,1905,JNP,-50,2212.134783
1756,HIL,HD2111,ABLA,SAP,1890,JNP,-50,2212.134783
1757,HIL,HD2112,ABLA,MAT,1907,JNP,-50,2212.134783
1758,HIL,HD2113,ABLA,MAT,1899,JNP,-50,2212.134783
1759,HIL,HD2114,ABLA,SAP,1942,JNP,-50,2212.134783
1760,HIL,HD2201,PIEN,SAP,1924,JNP,-50,2212.134783
1761,HIL,HD2301,ABLA,MAT,1918,JNP,-50,2212.134783
1762,HIL,HD2401,ABLA,SAP,1913,JNP,-50,2212.134783
1763,HIL,HD3101,ABLA,SAP,1952,JNP,-50,2212.134783
1764,HIL,HD3102,ABLA,MAT,1898,JNP,-50,2212.134783
1765,HIL,HD3103,ABLA,SAP,1907,JNP,-50,2212.134783
1766,HIL,HD4101,ABLA,SAP,1846,JNP,-50,2212.134783
1767,HIL,HD4102,ABLA,SAP,1926,JNP,-50,2212.134783
1768,HIL,HD4103,ABLA,SAP,1921,JNP,-50,2212.134783
1769,HIL,HD4105,ABLA,MAT,1926,JNP,-50,2212.134783
1770,HIL,HD4106,ABLA,SAP,1930,JNP,-50,2212.134783
1771,HIL,HD4107,ABLA,SAP,1911,JNP,-50,2212.134783
1772,HIL,HD4108,ABLA,SAP,1896,JNP,-50,2212.134783
1773,HIL,HD4109,ABLA,MAT,1918,JNP,-50,2212.134783
1774,HIL,HD4110,ABLA,MAT,1866,JNP,-50,2212.134783
1775,HIL,HD4111,ABLA,MAT,1889,JNP,-50,2212.134783
1776,HIL,HD4112,ABLA,SAP,1875,JNP,-50,2212.134783
1777,HIL,HD4113,ABLA,SAP,1803,JNP,-50,2212.134783
1778,HIL,HD4114,ABLA,SAP,1910,JNP,-50,2212.134783
1779,HIL,HD4115,ABLA,SAP,1934,JNP,-50,2212.134783
1780,HIL,HD4116,ABLA,MAT,1893,JNP,-50,2212.134783
1781,HIL,HD4117,ABLA,MAT,1861,JNP,-50,2212.134783
1782,HIL,HD4118,ABLA,SAP,1876,JNP,-50,2212.134783
1783,HIL,HD4119,ABLA,SAP,1942,JNP,-50,2212.134783
1784,HIL,HD5101,ABLA,SAP,1930,JNP,-50,2212.134783
1785,HIL,HD5102,ABLA,SAP,1941,JNP,-50,2212.134783
1786,HIL,HD5103,ABLA,SAP,1936,JNP,-50,2212.134783
1787,HIL,HD5104,ABLA,SAP,1906,JNP,-50,2212.134783
1788,HIL,HD5105,ABLA,SAP,1905,JNP,-50,2212.134783
1789,HIL,HD6101,ABLA,SEE,1963,JNP,-50,2212.134783
1790,HIL,HD6101,PIEN,SAP,1947,JNP,-50,2212.134783
1791,HIL,HD6102,ABLA,SEE,1964,JNP,-50,2212.134783
1792,HIL,HD6103,ABLA,SEE,1966,JNP,-50,2212.134783
1793,HIL,HD6104,ABLA,SEE,1964,JNP,-50,2212.134783
1794,HIL,HD6105,ABLA,SEE,1965,JNP,-50,2212.134783
1795,HIL,HD6106,ABLA,SEE,1962,JNP,-50,2212.134783
1796,HIL,HD6107,ABLA,SEE,1968,JNP,-50,2212.134783
1797,HIL,HD6108,ABLA,SEE,1965,JNP,-50,2212.134783
1798,HIL,HD6109,ABLA,SEE,1905,JNP,-50,2212.134783
1799,HIL,HD6110,ABLA,SEE,1980,JNP,-50,2212.134783
1800,HIL,HD6111,ABLA,SEE,1925,JNP,-50,2212.134783
1801,HIL,HD6112,ABLA,SEE,1948,JNP,-50,2212.134783
1802,HIL,HD6113,ABLA,SEE,1964,JNP,-50,2212.134783
1803,HIL,HD6114,ABLA,SEE,1965,JNP,-50,2212.134783
1804,HIL,HD6115,ABLA,SEE,1964,JNP,-50,2212.134783
1805,HIL,HD6116,ABLA,SEE,1962,JNP,-50,2212.134783
1806,HIL,HD6117,ABLA,SEE,1969,JNP,-50,2212.134783
1807,HIL,HD6118,ABLA,SEE,1966,JNP,-50,2212.134783
1808,HIL,HD6119,ABLA,SEE,1968,JNP,-50,2212.134783
1809,HIL,HD6120,ABLA,SEE,1969,JNP,-50,2212.134783
1810,HIL,HD6121,ABLA,SEE,1972,JNP,-50,2212.134783
1811,HIL,HD6122,ABLA,SEE,1971,JNP,-50,2212.134783
1812,HIL,HD6123,ABLA,SEE,1964,JNP,-50,2212.134783
1813,HIL,HD6124,ABLA,SEE,1967,JNP,-50,2212.134783
1814,HIL,HD6125,ABLA,SEE,1966,JNP,-50,2212.134783
1815,HIL,HD6126,ABLA,SEE,1963,JNP,-50,2212.134783
1816,HIL,HD6127,ABLA,SEE,1967,JNP,-50,2212.134783
1817,HIL,HD6128,ABLA,SEE,1964,JNP,-50,2212.134783
1818,HIL,HD6129,ABLA,SEE,1965,JNP,-50,2212.134783
1819,HIL,HD6130,ABLA,SEE,1962,JNP,-50,2212.134783
1820,HIL,HD6131,ABLA,SEE,1968,JNP,-50,2212.134783
1821,HIL,HD6132,ABLA,SEE,1964,JNP,-50,2212.134783
1822,HIL,HD6133,ABLA,SEE,1966,JNP,-50,2212.134783
1823,HIL,HD6134,ABLA,SEE,1967,JNP,-50,2212.134783
1824,HIL,HD6135,ABLA,SEE,1965,JNP,-50,2212.134783
1825,HIL,HD6136,ABLA,SEE,1968,JNP,-50,2212.134783
1826,HIL,HD6137,ABLA,SEE,1965,JNP,-50,2212.134783
1827,HIL,HD6138,ABLA,SEE,1964,JNP,-50,2212.134783
1828,HIL,HD6139,ABLA,SEE,1967,JNP,-50,2212.134783
1829,HIL,HD6140,ABLA,SEE,1970,JNP,-50,2212.134783
1830,HIL,HD6141,ABLA,SEE,1964,JNP,-50,2212.134783
1831,HIL,HD6142,ABLA,SEE,1963,JNP,-50,2212.134783
1832,HIL,HD6143,ABLA,SEE,1966,JNP,-50,2212.134783
1833,HIL,HD6144,ABLA,SEE,1975,JNP,-50,2212.134783
1834,HIL,HD6145,ABLA,SEE,1966,JNP,-50,2212.134783
1835,HIL,HD6146,ABLA,SEE,1965,JNP,-50,2212.134783
1836,HIL,HD6147,ABLA,SEE,1969,JNP,-50,2212.134783
1837,HIL,HD6148,ABLA,SEE,1963,JNP,-50,2212.134783
1838,HIL,HD6149,ABLA,SEE,1970,JNP,-50,2212.134783
1839,HIL,HD6150,ABLA,SEE,1968,JNP,-50,2212.134783
1840,HIL,HD6151,ABLA,SEE,1961,JNP,-50,2212.134783
1841,HIL,HD6152,ABLA,SEE,1963,JNP,-50,2212.134783
1842,HIL,HD6153,ABLA,SEE,1965,JNP,-50,2212.134783
1843,HIL,HD6154,ABLA,SEE,1972,JNP,-50,2212.134783
1844,HIL,HD6155,ABLA,SEE,1970,JNP,-50,2212.134783
1845,HIL,HD6156,ABLA,SEE,1964,JNP,-50,2212.134783
1846,HIL,HD6157,ABLA,SEE,1964,JNP,-50,2212.134783
1847,HIL,HD6158,ABLA,SEE,1964,JNP,-50,2212.134783
1848,HIL,HD6159,ABLA,SEE,1969,JNP,-50,2212.134783
1849,HIL,HD6160,ABLA,SEE,1966,JNP,-50,2212.134783
1850,HIL,HD6161,ABLA,SEE,1963,JNP,-50,2212.134783
1851,HIL,HD6162,ABLA,SEE,1968,JNP,-50,2212.134783
1852,HIL,HD6163,ABLA,SEE,1961,JNP,-50,2212.134783
1853,HIL,HD6164,ABLA,SEE,1962,JNP,-50,2212.134783
1854,HIL,HD6165,ABLA,SEE,1966,JNP,-50,2212.134783
1855,HIL,HD6166,ABLA,SEE,1966,JNP,-50,2212.134783
1856,HIL,HD6167,ABLA,SEE,1965,JNP,-50,2212.134783
1857,HIL,HD6168,ABLA,SEE,1960,JNP,-50,2212.134783
1858,HIL,HD6169,ABLA,SEE,1966,JNP,-50,2212.134783
1859,HIL,HD6170,ABLA,SEE,1965,JNP,-50,2212.134783
1860,HIL,HD6171,ABLA,SEE,1967,JNP,-50,2212.134783
1861,HIL,HD6172,ABLA,SEE,1968,JNP,-50,2212.134783
1862,HIL,HD6173,ABLA,SEE,1981,JNP,-50,2212.134783
1863,HIL,HD6174,ABLA,SEE,1966,JNP,-50,2212.134783
1864,HIL,HD6175,ABLA,SEE,1981,JNP,-50,2212.134783
1865,HIL,HD6176,PIEN,SEE,1968,JNP,-50,2212.134783
1866,HIL,HD6177,ABLA,SEE,1965,JNP,-50,2212.134783
1867,HIL,HD6178,ABLA,SEE,1964,JNP,-50,2212.134783
1868,HIL,HD6179,ABLA,SEE,1961,JNP,-50,2212.134783
1869,HIL,HD6180,ABLA,SEE,1984,JNP,-50,2212.134783
1870,HIL,HD6201,ABLA,SEE,1963,JNP,-50,2212.134783
1871,HIL,HD6202,ABLA,SEE,1963,JNP,-50,2212.134783
1872,HIL,HD6203,ABLA,SEE,1969,JNP,-50,2212.134783
1873,HIL,HD6204,ABLA,SEE,1975,JNP,-50,2212.134783
1874,HIL,HD6205,ABLA,SEE,1966,JNP,-50,2212.134783
1875,HIL,HD6206,ABLA,SEE,1963,JNP,-50,2212.134783
1876,HIL,HD6207,ABLA,SEE,1966,JNP,-50,2212.134783
1877,HIL,HD6208,ABLA,SEE,1965,JNP,-50,2212.134783
1878,HIL,HD6209,ABLA,SEE,1968,JNP,-50,2212.134783
1879,HIL,HD6210,ABLA,SEE,1982,JNP,-50,2212.134783
1880,HIL,HD6211,ABLA,SEE,1966,JNP,-50,2212.134783
1881,HIL,HD6212,ABLA,SEE,1960,JNP,-50,2212.134783
1882,HIL,HD6213,ABLA,SEE,1962,JNP,-50,2212.134783
1883,HIL,HD6214,ABLA,SEE,1966,JNP,-50,2212.134783
1884,HIL,HD6215,ABLA,SEE,1971,JNP,-50,2212.134783
1885,HIL,HD6216,ABLA,SEE,1964,JNP,-50,2212.134783
1886,HIL,HD6217,ABLA,SEE,1967,JNP,-50,2212.134783
1887,HIL,HD6218,ABLA,SEE,1968,JNP,-50,2212.134783
1888,HIL,HD6219,ABLA,SEE,1962,JNP,-50,2212.134783
1889,HIL,HD6220,ABLA,SEE,1971,JNP,-50,2212.134783
1890,HIL,HD6221,ABLA,SEE,1960,JNP,-50,2212.134783
1891,HIL,HD6222,ABLA,SEE,1965,JNP,-50,2212.134783
1892,HIL,HD6223,ABLA,SEE,1962,JNP,-50,2212.134783
1893,HIL,HD6224,ABLA,SEE,1967,JNP,-50,2212.134783
1894,HIL,HD6225,ABLA,SEE,1964,JNP,-50,2212.134783
1895,HIL,HD6226,ABLA,SEE,1973,JNP,-50,2212.134783
1896,HIL,HD6301,ABLA,SEE,1966,JNP,-50,2212.134783
1897,HIL,HD6302,ABLA,SEE,1963,JNP,-50,2212.134783
1898,HIL,HD6303,ABLA,SEE,1979,JNP,-50,2212.134783
1899,HIL,HD6304,ABLA,SEE,1963,JNP,-50,2212.134783
1900,HIL,HD6305,ABLA,SEE,1965,JNP,-50,2212.134783
1901,HIL,HD6306,ABLA,SEE,1964,JNP,-50,2212.134783
1902,HIL,HD6307,ABLA,SEE,1968,JNP,-50,2212.134783
1903,HIL,HD6308,ABLA,SEE,1960,JNP,-50,2212.134783
1904,HIL,HD6309,ABLA,SEE,1962,JNP,-50,2212.134783
1905,HIL,HD6310,ABLA,SEE,1963,JNP,-50,2212.134783
1906,HIL,HD6311,ABLA,SEE,1961,JNP,-50,2212.134783
1907,HIL,HD6312,ABLA,SEE,1964,JNP,-50,2212.134783
1908,HIL,HD6313,ABLA,SEE,1962,JNP,-50,2212.134783
1909,HIL,HD6314,ABLA,SEE,1967,JNP,-50,2212.134783
1910,HIL,HD6315,ABLA,SEE,1961,JNP,-50,2212.134783
1911,HIL,HD6316,ABLA,SEE,1963,JNP,-50,2212.134783
1912,HIL,HD6317,ABLA,SEE,1965,JNP,-50,2212.134783
1913,HIL,HD6318,ABLA,SEE,1964,JNP,-50,2212.134783
1914,HIL,HD6319,ABLA,SEE,1964,JNP,-50,2212.134783
1915,HIL,HD6320,ABLA,SEE,1959,JNP,-50,2212.134783
1916,HIL,HD6321,ABLA,SEE,1965,JNP,-50,2212.134783
1917,HIL,HD6322,ABLA,SEE,1965,JNP,-50,2212.134783
1918,HIL,HD6323,ABLA,SEE,1966,JNP,-50,2212.134783
1919,HIL,HD6401,ABLA,SEE,1964,JNP,-50,2212.134783
1920,HIL,HD6402,ABLA,SEE,1947,JNP,-50,2212.134783
1921,HIL,HD6403,ABLA,SEE,1979,JNP,-50,2212.134783
1922,HIL,HD6404,ABLA,SEE,1961,JNP,-50,2212.134783
1923,HIL,HD6405,ABLA,SEE,1967,JNP,-50,2212.134783
1924,HIL,HD6406,ABLA,SEE,1965,JNP,-50,2212.134783
1925,HIL,HD6407,ABLA,SEE,1967,JNP,-50,2212.134783
1926,HIL,HD6408,ABLA,SEE,1966,JNP,-50,2212.134783
1927,HIL,HD6409,ABLA,SEE,1964,JNP,-50,2212.134783
1928,HIL,HD6410,ABLA,SEE,1966,JNP,-50,2212.134783
1929,HIL,HD6411,ABLA,SEE,1962,JNP,-50,2212.134783
1930,HIL,HD6412,ABLA,SEE,1964,JNP,-50,2212.134783
1931,HIL,HD6413,ABLA,SEE,1970,JNP,-50,2212.134783
1932,HIL,HD6414,ABLA,SEE,1969,JNP,-50,2212.134783
1933,HIL,HD6415,ABLA,SEE,1982,JNP,-50,2212.134783
1934,HIL,HD6416,ABLA,SEE,1960,JNP,-50,2212.134783
1935,HIL,HD6417,ABLA,SEE,1962,JNP,-50,2212.134783
1936,HIL,HD6418,ABLA,SEE,1962,JNP,-50,2212.134783
1937,HIL,HD6419,ABLA,SEE,1965,JNP,-50,2212.134783
1938,HIL,HD6420,ABLA,SEE,1969,JNP,-50,2212.134783
1939,HIL,HD6421,ABLA,SEE,1964,JNP,-50,2212.134783
1940,HIL,HD6422,ABLA,SEE,1966,JNP,-50,2212.134783
1941,HIL,HD6423,ABLA,SEE,1963,JNP,-50,2212.134783
1942,HIL,HD6424,ABLA,SEE,1961,JNP,-50,2212.134783
1943,HIL,HD6425,ABLA,SEE,1963,JNP,-50,2212.134783
1944,HIL,HD6426,ABLA,SEE,1979,JNP,-50,2212.134783
1945,HIL,HD6427,ABLA,SEE,1980,JNP,-50,2212.134783
1946,HIL,HD6428,ABLA,SEE,1965,JNP,-50,2212.134783
1947,HIL,HD6501,PIEN,SAP,1895,JNP,-50,2212.134783
1948,HIL,HD6502,ABLA,SEE,1966,JNP,-50,2212.134783
1949,HIL,HD6503,ABLA,SEE,1965,JNP,-50,2212.134783
1950,HIL,HD6504,ABLA,SEE,1964,JNP,-50,2212.134783
1951,HIL,HD6505,ABLA,SEE,1965,JNP,-50,2212.134783
1952,HIL,HD6506,ABLA,SEE,1962,JNP,-50,2212.134783
1953,HIL,HD6507,ABLA,SEE,1966,JNP,-50,2212.134783
1954,HIL,HD6508,ABLA,SEE,1968,JNP,-50,2212.134783
1955,HIL,HD6509,ABLA,SEE,1965,JNP,-50,2212.134783
1956,HIL,HD6510,ABLA,SEE,1965,JNP,-50,2212.134783
1957,HIL,HD6511,ABLA,SEE,1968,JNP,-50,2212.134783
1958,HIL,HD6512,ABLA,SEE,1966,JNP,-50,2212.134783
1959,HIL,HD6513,ABLA,SEE,1969,JNP,-50,2212.134783
1960,HIL,HD6514,ABLA,SEE,1967,JNP,-50,2212.134783
1961,HIL,HD6515,ABLA,SEE,1962,JNP,-50,2212.134783
1962,HIL,HD6516,ABLA,SEE,1964,JNP,-50,2212.134783
1963,HIL,HD6517,ABLA,SEE,1964,JNP,-50,2212.134783
1964,HIL,HD6518,ABLA,SEE,1965,JNP,-50,2212.134783
1965,HIL,HD6519,ABLA,SEE,1962,JNP,-50,2212.134783
1966,HIL,HD6520,PIEN,SEE,1966,JNP,-50,2212.134783
1967,HIL,HD6521,ABLA,SEE,1963,JNP,-50,2212.134783
1968,HIL,HD6522,ABLA,SEE,1960,JNP,-50,2212.134783
1969,HIL,HD6523,ABLA,SEE,1966,JNP,-50,2212.134783
1970,HIL,HD6524,ABLA,SEE,1964,JNP,-50,2212.134783
1971,HIL,HD6525,ABLA,SEE,1964,JNP,-50,2212.134783
1972,HIL,HD6526,ABLA,SEE,1963,JNP,-50,2212.134783
1973,HIL,HE1301,PIEN,MAT,1935,JNP,-25,2221.45082
1974,HIL,HE1401,PIEN,MAT,1941,JNP,-25,2221.45082
1975,HIL,HE2401,PIEN,SAP,1932,JNP,-25,2221.45082
1976,HIL,HE3201,ABLA,SAP,1901,JNP,-25,2221.45082
1977,HIL,HE3202,ABLA,SAP,1861,JNP,-25,2221.45082
1978,HIL,HE3203,ABLA,SAP,1873,JNP,-25,2221.45082
1979,HIL,HE3204,ABLA,SAP,1905,JNP,-25,2221.45082
1980,HIL,HE3205,ABLA,SAP,1884,JNP,-25,2221.45082
1981,HIL,HE3206,ABLA,SAP,1884,JNP,-25,2221.45082
1982,HIL,HE3207,ABLA,SAP,1879,JNP,-25,2221.45082
1983,HIL,HE3208,ABLA,SAP,1877,JNP,-25,2221.45082
1984,HIL,HE3301,PIEN,SAP,1932,JNP,-25,2221.45082
1985,HIL,HE3401,ABLA,MAT,1875,JNP,-25,2221.45082
1986,HIL,HE3402,ABLA,MAT,1863,JNP,-25,2221.45082
1987,HIL,HE3403,ABLA,MAT,1890,JNP,-25,2221.45082
1988,HIL,HE4201,ABLA,SAP,1862,JNP,-25,2221.45082
1989,HIL,HE4202,ABLA,SAP,1810,JNP,-25,2221.45082
1990,HIL,HE4203,ABLA,SAP,1875,JNP,-25,2221.45082
1991,HIL,HE4204,ABLA,SAP,1874,JNP,-25,2221.45082
1992,HIL,HE4205,ABLA,SAP,1864,JNP,-25,2221.45082
1993,HIL,HE4206,ABLA,SAP,1798,JNP,-25,2221.45082
1994,HIL,HE4207,ABLA,SAP,1868,JNP,-25,2221.45082
1995,HIL,HE4208,ABLA,SAP,1861,JNP,-25,2221.45082
1996,HIL,HE4209,ABLA,SAP,1829,JNP,-25,2221.45082
1997,HIL,HE4210,ABLA,SAP,1852,JNP,-25,2221.45082
1998,HIL,HE4211,ABLA,SAP,1856,JNP,-25,2221.45082
1999,HIL,HE4212,ABLA,SAP,1844,JNP,-25,2221.45082
2000,HIL,HE4213,ABLA,SAP,1885,JNP,-25,2221.45082
2001,HIL,HE4214,ABLA,SAP,1945,JNP,-25,2221.45082
2002,HIL,HE4215,ABLA,SAP,1835,JNP,-25,2221.45082
2003,HIL,HE4216,ABLA,SAP,1784,JNP,-25,2221.45082
2004,HIL,HE4217,ABLA,SAP,1830,JNP,-25,2221.45082
2005,HIL,HE4218,ABLA,SAP,1873,JNP,-25,2221.45082
2006,HIL,HE4219,ABLA,SAP,1848,JNP,-25,2221.45082
2007,HIL,HE4220,ABLA,SAP,1940,JNP,-25,2221.45082
2008,HIL,HE4221,ABLA,SAP,1840,JNP,-25,2221.45082
2009,HIL,HE4222,ABLA,SAP,1921,JNP,-25,2221.45082
2010,HIL,HE4223,ABLA,SAP,1899,JNP,-25,2221.45082
2011,HIL,HE4224,ABLA,SAP,1906,JNP,-25,2221.45082
2012,HIL,HE4225,ABLA,SAP,1835,JNP,-25,2221.45082
2013,HIL,HE4226,ABLA,SAP,1849,JNP,-25,2221.45082
2014,HIL,HE4227,ABLA,SAP,1892,JNP,-25,2221.45082
2015,HIL,HE4228,ABLA,SAP,1880,JNP,-25,2221.45082
2016,HIL,HE4229,ABLA,SAP,1875,JNP,-25,2221.45082
2017,HIL,HE4230,ABLA,SAP,1812,JNP,-25,2221.45082
2018,HIL,HE4301,ABLA,SAP,1954,JNP,-25,2221.45082
2019,HIL,HE4302,ABLA,SAP,1899,JNP,-25,2221.45082
2020,HIL,HE4303,ABLA,SAP,1899,JNP,-25,2221.45082
2021,HIL,HE4304,ABLA,MAT,1920,JNP,-25,2221.45082
2022,HIL,HE4401,ABLA,SAP,1871,JNP,-25,2221.45082
2023,HIL,HE4402,ABLA,SAP,1916,JNP,-25,2221.45082
2024,HIL,HE4403,ABLA,MAT,1884,JNP,-25,2221.45082
2025,HIL,HE4404,ABLA,SAP,1859,JNP,-25,2221.45082
2026,HIL,HE4405,ABLA,MAT,1880,JNP,-25,2221.45082
2027,HIL,HE4406,ABLA,MAT,1856,JNP,-25,2221.45082
2028,HIL,HE4407,ABLA,MAT,1860,JNP,-25,2221.45082
2029,HIL,HE4408,ABLA,MAT,1885,JNP,-25,2221.45082
2030,HIL,HE4409,ABLA,SAP,1926,JNP,-25,2221.45082
2031,HIL,HE6101,ABLA,SEE,1967,JNP,-25,2221.45082
2032,HIL,HE6102,ABLA,SEE,1966,JNP,-25,2221.45082
2033,HIL,HE6103,ABLA,SEE,1965,JNP,-25,2221.45082
2034,HIL,HE6104,ABLA,SEE,1965,JNP,-25,2221.45082
2035,HIL,HE6105,ABLA,SEE,1968,JNP,-25,2221.45082
2036,HIL,HE6106,ABLA,SEE,1968,JNP,-25,2221.45082
2037,HIL,HE6201,ABLA,SEE,1962,JNP,-25,2221.45082
2038,HIL,HE6202,ABLA,SEE,1961,JNP,-25,2221.45082
2039,HIL,HE6203,ABLA,SEE,1975,JNP,-25,2221.45082
2040,HIL,HE6204,ABLA,SEE,1965,JNP,-25,2221.45082
2041,HIL,HE6205,ABLA,SEE,1963,JNP,-25,2221.45082
2042,HIL,HE6206,ABLA,SEE,1965,JNP,-25,2221.45082
2043,HIL,HE6207,ABLA,SEE,1968,JNP,-25,2221.45082
2044,HIL,HE6208,ABLA,SEE,1968,JNP,-25,2221.45082
2045,HIL,HE6209,ABLA,SEE,1963,JNP,-25,2221.45082
2046,HIL,HE6210,ABLA,SEE,1968,JNP,-25,2221.45082
2047,HIL,HE6211,ABLA,SEE,1965,JNP,-25,2221.45082
2048,HIL,HE6212,ABLA,SEE,1963,JNP,-25,2221.45082
2049,HIL,HE6213,ABLA,SEE,1961,JNP,-25,2221.45082
2050,HIL,HE6214,ABLA,SEE,1961,JNP,-25,2221.45082
2051,HIL,HE6301,ABLA,SEE,1964,JNP,-25,2221.45082
2052,HIL,HE6302,ABLA,SEE,1963,JNP,-25,2221.45082
2053,HIL,HE6303,ABLA,SEE,1965,JNP,-25,2221.45082
2054,HIL,HE6304,ABLA,SEE,1969,JNP,-25,2221.45082
2055,HIL,HE6305,ABLA,SEE,1963,JNP,-25,2221.45082
2056,HIL,HE6306,ABLA,SEE,1963,JNP,-25,2221.45082
2057,HIL,HE6307,ABLA,SEE,1966,JNP,-25,2221.45082
2058,HIL,HE6308,ABLA,SEE,1980,JNP,-25,2221.45082
2059,HIL,HE6309,ABLA,SEE,1975,JNP,-25,2221.45082
2060,HIL,HE6310,ABLA,SEE,1963,JNP,-25,2221.45082
2061,HIL,HE6311,ABLA,SEE,1962,JNP,-25,2221.45082
2062,HIL,HE6312,ABLA,SEE,1956,JNP,-25,2221.45082
2063,HIL,HE6313,ABLA,SEE,1965,JNP,-25,2221.45082
2064,HIL,HE6314,ABLA,SEE,1964,JNP,-25,2221.45082
2065,HIL,HE6315,ABLA,SEE,1982,JNP,-25,2221.45082
2066,HIL,HE6316,ABLA,SEE,1967,JNP,-25,2221.45082
2067,HIL,HE6317,ABLA,SEE,1964,JNP,-25,2221.45082
2068,HIL,HE6401,ABLA,SEE,1960,JNP,-25,2221.45082
2069,HIL,HE6402,ABLA,SEE,1958,JNP,-25,2221.45082
2070,HIL,HE6403,ABLA,SEE,1965,JNP,-25,2221.45082
2071,HIL,HE6404,ABLA,SEE,1962,JNP,-25,2221.45082
2072,HIL,HE6405,ABLA,SEE,1963,JNP,-25,2221.45082
2073,HIL,HE6406,ABLA,SEE,1962,JNP,-25,2221.45082
2074,HIL,HE6407,ABLA,SEE,1957,JNP,-25,2221.45082
2075,HIL,HE6408,ABLA,SEE,1960,JNP,-25,2221.45082
2076,HIL,HE6409,ABLA,SEE,1981,JNP,-25,2221.45082
2077,HIL,HE6410,ABLA,SEE,1963,JNP,-25,2221.45082
2078,HIL,HE6411,ABLA,SEE,1962,JNP,-25,2221.45082
2079,HIL,HE6412,ABLA,SEE,1967,JNP,-25,2221.45082
2080,HIL,HE6413,ABLA,SEE,1960,JNP,-25,2221.45082
2081,HIL,HE6414,ABLA,SEE,1962,JNP,-25,2221.45082
2082,HIL,HE6415,ABLA,SEE,1975,JNP,-25,2221.45082
2083,HIL,HE6416,ABLA,SEE,1962,JNP,-25,2221.45082
2084,HIL,HE6417,ABLA,SEE,1968,JNP,-25,2221.45082
2085,HIL,HE6418,ABLA,SEE,1967,JNP,-25,2221.45082
