SiteID,TreeName,Species,Maturity,EstYear,StudyArea,Elev
HIL,HG4216,ABLA,SAP,1902,JNP,25
HIL,HG4217,ABLA,SAP,1874,JNP,25
HIL,HG4301,ABLA,SAP,1850,JNP,25
HIL,HG4401,ABLA,SAP,1904,JNP,25
HIL,HG4402,ABLA,SAP,1949,JNP,25
HIL,HG4405,ABLA,SAP,1898,JNP,25
HIL,HG5101,ABLA,SAP,1815,JNP,25
HIL,HG5109,ABLA,SAP,1864,JNP,25
HIL,HG5112,ABLA,SAP,1911,JNP,25
HIL,HG5113,ABLA,SAP,1912,JNP,25
HIL,HG5114,ABLA,SAP,1882,JNP,25
HIL,HG5118,ABLA,SAP,1863,JNP,25
HIL,HG5119,ABLA,SAP,1874,JNP,25
HIL,HG5120,ABLA,SAP,1892,JNP,25
HIL,HG5403,ABLA,SAP,1918,JNP,25
HIL,HG5404,ABLA,SAP,1895,JNP,25
HIL,HG6303,ABLA,SAP,1900,JNP,25
HIL,HG6304,ABLA,SAP,1863,JNP,25
HIL,HA3401,PIEN,SAP,1912,JNP,-125
HIL,HA5307,PIEN,SAP,1881,JNP,-125
HIL,HA5501,PIEN,SAP,1945,JNP,-125
HIL,HA5502,PIEN,SAP,1948,JNP,-125
HIL,HB3501,PIEN,SAP,1914,JNP,-100
HIL,HB5403,PIEN,SAP,1874,JNP,-100
HIL,HB6201,PIEN,SAP,1924,JNP,-100
HIL,HC4501,PIEN,MAT,1899,JNP,-75
HIL,HC5101,PIEN,SAP,1941,JNP,-75
HIL,HC6502,PIEN,SAP,1926,JNP,-75
HIL,HF4501,PIEN,SAP,1903,JNP,0
HIL,HG1104,PIEN,SAP,1914,JNP,25
HIL,HA1202,ABLA,SAP,1884,JNP,-125
HIL,HA1204,ABLA,SAP,1864,JNP,-125
HIL,HA1205,ABLA,SAP,1902,JNP,-125
HIL,HA1206,ABLA,MAT,1841,JNP,-125
HIL,HA1301,ABLA,SAP,1895,JNP,-125
HIL,HA1503,ABLA,SAP,1859,JNP,-125
HIL,HA1508,ABLA,SAP,1942,JNP,-125
HIL,HA1511,ABLA,SAP,1832,JNP,-125
HIL,HA1512,ABLA,SAP,1884,JNP,-125
HIL,HA2201,ABLA,MAT,1731,JNP,-125
HIL,HA2302,ABLA,MAT,1797,JNP,-125
HIL,HA2303,ABLA,MAT,1774,JNP,-125
HIL,HA2502,ABLA,SAP,1885,JNP,-125
HIL,HA3213,ABLA,MAT,1659,JNP,-125
HIL,HA3214,ABLA,MAT,1716,JNP,-125
HIL,HA3216,ABLA,MAT,1796,JNP,-125
HIL,HA4412,ABLA,MAT,1795,JNP,-125
HIL,HA5204,ABLA,MAT,1846,JNP,-125
HIL,HA5302,ABLA,SAP,1859,JNP,-125
HIL,HA6202,ABLA,MAT,1758,JNP,-125
HIL,HA6301,ABLA,SAP,1706,JNP,-125
HIL,HA6408,ABLA,MAT,1695,JNP,-125
HIL,HA6410,ABLA,MAT,1690,JNP,-125
HIL,HB1105,ABLA,SAP,1843,JNP,-100
HIL,HB1108,ABLA,SAP,1763,JNP,-100
HIL,HB1110,ABLA,SAP,1765,JNP,-100
HIL,HB1201,ABLA,MAT,1868,JNP,-100
HIL,HB1302,ABLA,MAT,1865,JNP,-100
HIL,HB1303,ABLA,MAT,1788,JNP,-100
HIL,HB5502,ABLA,SAP,1848,JNP,-100
HIL,HB5508,ABLA,SAP,1878,JNP,-100
HIL,HC4101,ABLA,SAP,1930,JNP,-75
HIL,HC4401,ABLA,MAT,1910,JNP,-75
HIL,HD2401,ABLA,SAP,1913,JNP,-50
HIL,HD3102,ABLA,MAT,1898,JNP,-50
HIL,HE4304,ABLA,MAT,1920,JNP,-25
HIL,HE4406,ABLA,MAT,1856,JNP,-25
HIL,HF4131,ABLA,SAP,1888,JNP,0
HIL,HG3401,ABLA,SAP,1880,JNP,25
HIL,HG4502,ABLA,SAP,1902,JNP,25
HIL,HG5108,ABLA,SAP,1900,JNP,25
HIL,HG5122,ABLA,SAP,1894,JNP,25
HIL,HG5201,ABLA,SAP,1920,JNP,25
HIL,HG6201,ABLA,SAP,1882,JNP,25
HIL,HB2306,ABLA,MAT,1790,JNP,-100
HIL,HB4307,ABLA,MAT,1813,JNP,-100
HIL,HA1201,ABLA,SAP,1810,JNP,-125
HIL,HA1401,ABLA,SAP,1862,JNP,-125
HIL,HA1402,ABLA,SAP,1846,JNP,-125
HIL,HA1502,ABLA,SAP,1912,JNP,-125
HIL,HA1504,ABLA,SAP,1910,JNP,-125
HIL,HA2403,ABLA,SAP,1948,JNP,-125
HIL,HA2501,ABLA,SAP,1862,JNP,-125
HIL,HA2504,ABLA,SAP,1919,JNP,-125
HIL,HA2506,ABLA,SAP,1844,JNP,-125
HIL,HA3201,ABLA,SAP,1919,JNP,-125
HIL,HA3206,ABLA,SAP,1893,JNP,-125
HIL,HA3207,ABLA,SAP,1900,JNP,-125
HIL,HA3208,ABLA,SAP,1907,JNP,-125
HIL,HA3209,ABLA,SAP,1844,JNP,-125
HIL,HA3219,ABLA,SAP,1863,JNP,-125
HIL,HA3222,ABLA,SAP,1806,JNP,-125
HIL,HA3225,ABLA,SAP,1799,JNP,-125
HIL,HA4201,ABLA,SAP,1872,JNP,-125
HIL,HA4202,ABLA,SAP,1840,JNP,-125
HIL,HA4204,ABLA,SAP,1839,JNP,-125
HIL,HA4404,ABLA,MAT,1768,JNP,-125
HIL,HA4406,ABLA,MAT,1770,JNP,-125
HIL,HA4407,ABLA,MAT,1735,JNP,-125
HIL,HA4408,ABLA,SAP,1759,JNP,-125
HIL,HA4411,ABLA,SAP,1923,JNP,-125
HIL,HA5301,ABLA,SAP,1861,JNP,-125
HIL,HA5401,ABLA,SAP,1921,JNP,-125
HIL,HA5407,ABLA,SAP,1842,JNP,-125
HIL,HA5408,ABLA,SAP,1900,JNP,-125
HIL,HA6201,ABLA,SAP,1782,JNP,-125
HIL,HA6203,ABLA,MAT,1809,JNP,-125
HIL,HA6206,ABLA,SAP,1865,JNP,-125
HIL,HA6302,ABLA,MAT,1739,JNP,-125
HIL,HA6303,ABLA,SAP,1884,JNP,-125
HIL,HA6304,ABLA,SAP,1875,JNP,-125
HIL,HA6305,ABLA,SAP,1823,JNP,-125
HIL,HA6401,ABLA,SAP,1795,JNP,-125
HIL,HA6403,ABLA,SAP,1921,JNP,-125
HIL,HA6405,ABLA,SAP,1828,JNP,-125
HIL,HA6406,ABLA,SAP,1813,JNP,-125
HIL,HA6409,ABLA,SAP,1805,JNP,-125
HIL,HA6412,ABLA,SAP,1870,JNP,-125
HIL,HA6415,ABLA,SAP,1932,JNP,-125
HIL,HA6416,ABLA,SAP,1843,JNP,-125
HIL,HA6417,ABLA,MAT,1812,JNP,-125
HIL,HA6418,ABLA,SAP,1856,JNP,-125
HIL,HA6502,ABLA,SAP,1879,JNP,-125
HIL,HA6504,ABLA,SAP,1922,JNP,-125
HIL,HA6507,ABLA,SAP,1935,JNP,-125
HIL,HB1102,ABLA,SAP,1861,JNP,-100
HIL,HB1104,ABLA,MAT,1883,JNP,-100
HIL,HB1106,ABLA,MAT,1681,JNP,-100
HIL,HB1202,ABLA,SAP,1862,JNP,-100
HIL,HB1203,ABLA,SAP,1851,JNP,-100
HIL,HB1204,ABLA,SAP,1840,JNP,-100
HIL,HB1205,ABLA,SAP,1740,JNP,-100
HIL,HB1206,ABLA,SAP,1866,JNP,-100
HIL,HB1210,ABLA,SAP,1861,JNP,-100
HIL,HB1301,ABLA,SAP,1792,JNP,-100
HIL,HB1306,ABLA,SAP,1843,JNP,-100
HIL,HB1307,ABLA,SAP,1887,JNP,-100
HIL,HB1309,ABLA,SAP,1838,JNP,-100
HIL,HB1310,ABLA,SAP,1849,JNP,-100
HIL,HB1312,ABLA,SAP,1817,JNP,-100
HIL,HB1313,ABLA,SAP,1690,JNP,-100
HIL,HB1314,ABLA,SAP,1904,JNP,-100
HIL,HB1316,ABLA,SAP,1917,JNP,-100
HIL,HB1317,ABLA,SAP,1782,JNP,-100
HIL,HB1318,ABLA,SAP,1761,JNP,-100
HIL,HB1321,ABLA,SAP,1804,JNP,-100
HIL,HB1322,ABLA,SAP,1801,JNP,-100
HIL,HB1323,ABLA,SAP,1805,JNP,-100
HIL,HB1324,ABLA,SAP,1831,JNP,-100
HIL,HB1325,ABLA,SAP,1884,JNP,-100
HIL,HB1327,ABLA,MAT,1600,JNP,-100
HIL,HB1328,ABLA,SAP,1824,JNP,-100
HIL,HB1329,ABLA,SAP,1777,JNP,-100
HIL,HB1403,ABLA,SAP,1900,JNP,-100
HIL,HB1404,ABLA,SAP,1913,JNP,-100
HIL,HB2101,ABLA,SAP,1841,JNP,-100
HIL,HB2102,ABLA,SAP,1890,JNP,-100
HIL,HB2103,ABLA,SAP,1882,JNP,-100
HIL,HB2203,ABLA,SAP,1866,JNP,-100
HIL,HB2204,ABLA,MAT,1690,JNP,-100
HIL,HB2207,ABLA,SAP,1829,JNP,-100
HIL,HB2208,ABLA,SAP,1811,JNP,-100
HIL,HB2303,ABLA,SAP,1881,JNP,-100
HIL,HB2307,ABLA,SAP,1810,JNP,-100
HIL,HB2308,ABLA,SAP,1911,JNP,-100
HIL,HB2309,ABLA,SAP,1824,JNP,-100
HIL,HB2312,ABLA,SAP,1819,JNP,-100
HIL,HB2313,ABLA,SAP,1885,JNP,-100
HIL,HB2314,ABLA,SAP,1874,JNP,-100
HIL,HB2404,ABLA,SAP,1844,JNP,-100
HIL,HB2406,ABLA,SAP,1850,JNP,-100
HIL,HB2407,ABLA,SAP,1866,JNP,-100
HIL,HB2409,ABLA,SAP,1821,JNP,-100
HIL,HB2410,ABLA,SAP,1815,JNP,-100
HIL,HB2411,ABLA,MAT,1713,JNP,-100
HIL,HB2413,ABLA,MAT,1705,JNP,-100
HIL,HB3201,ABLA,SAP,1789,JNP,-100
HIL,HB3202,ABLA,SAP,1930,JNP,-100
HIL,HB3205,ABLA,MAT,1772,JNP,-100
HIL,HB3207,ABLA,SAP,1844,JNP,-100
HIL,HB3301,ABLA,MAT,1788,JNP,-100
HIL,HB3303,ABLA,SAP,1814,JNP,-100
HIL,HB3306,ABLA,SAP,1777,JNP,-100
HIL,HB3307,ABLA,SAP,1851,JNP,-100
HIL,HB3311,ABLA,SAP,1917,JNP,-100
HIL,HB3401,ABLA,SAP,1771,JNP,-100
HIL,HB3405,ABLA,SAP,1885,JNP,-100
HIL,HB3408,ABLA,SAP,1872,JNP,-100
HIL,HB3409,ABLA,MAT,1857,JNP,-100
HIL,HB3412,ABLA,SAP,1830,JNP,-100
HIL,HB3415,ABLA,MAT,1844,JNP,-100
HIL,HB4101,ABLA,SAP,1907,JNP,-100
HIL,HB4205,ABLA,MAT,1789,JNP,-100
HIL,HB4208,ABLA,SAP,1840,JNP,-100
HIL,HB4210,ABLA,MAT,1742,JNP,-100
HIL,HB4308,ABLA,SAP,1849,JNP,-100
HIL,HB4310,ABLA,SAP,1828,JNP,-100
HIL,HB4311,ABLA,MAT,1685,JNP,-100
HIL,HB4316,ABLA,SAP,1774,JNP,-100
HIL,HB4318,ABLA,SAP,1761,JNP,-100
HIL,HB4319,ABLA,SAP,1790,JNP,-100
HIL,HB4321,ABLA,SAP,1818,JNP,-100
HIL,HB4323,ABLA,SAP,1761,JNP,-100
HIL,HB4325,ABLA,SAP,1865,JNP,-100
HIL,HB4329,ABLA,SAP,1708,JNP,-100
HIL,HB4332,ABLA,SAP,1852,JNP,-100
HIL,HB4402,ABLA,SAP,1848,JNP,-100
HIL,HB4405,ABLA,SAP,1905,JNP,-100
HIL,HB4410,ABLA,SAP,1818,JNP,-100
HIL,HB4412,ABLA,MAT,1639,JNP,-100
HIL,HB4503,ABLA,SAP,1823,JNP,-100
HIL,HB4504,ABLA,SAP,1844,JNP,-100
HIL,HB5102,ABLA,SAP,1801,JNP,-100
HIL,HB5103,ABLA,SAP,1843,JNP,-100
HIL,HB5105,ABLA,SAP,1798,JNP,-100
HIL,HB5107,ABLA,SAP,1790,JNP,-100
HIL,HB5110,ABLA,SAP,1882,JNP,-100
HIL,HB5206,ABLA,SAP,1882,JNP,-100
HIL,HB5214,ABLA,SAP,1854,JNP,-100
HIL,HB5216,ABLA,SAP,1712,JNP,-100
HIL,HB5217,ABLA,SAP,1866,JNP,-100
HIL,HB5318,ABLA,SAP,1860,JNP,-100
HIL,HB5322,ABLA,SAP,1738,JNP,-100
HIL,HB5324,ABLA,SAP,1755,JNP,-100
HIL,HB5404,ABLA,SAP,1865,JNP,-100
HIL,HB5405,ABLA,SAP,1832,JNP,-100
HIL,HB5406,ABLA,SAP,1838,JNP,-100
HIL,HB5411,ABLA,SAP,1870,JNP,-100
HIL,HB5413,ABLA,SAP,1810,JNP,-100
HIL,HB5414,ABLA,SAP,1844,JNP,-100
HIL,HB5415,ABLA,MAT,1848,JNP,-100
HIL,HB5418,ABLA,SAP,1891,JNP,-100
HIL,HB5419,ABLA,SAP,1795,JNP,-100
HIL,HB5512,ABLA,SAP,1879,JNP,-100
HIL,HB5515,ABLA,SAP,1845,JNP,-100
HIL,HB6102,ABLA,MAT,1777,JNP,-100
HIL,HB6103,ABLA,SAP,1712,JNP,-100
HIL,HB6104,ABLA,MAT,1770,JNP,-100
HIL,HB6105,ABLA,MAT,1794,JNP,-100
HIL,HB6106,ABLA,SAP,1894,JNP,-100
HIL,HB6107,ABLA,SAP,1916,JNP,-100
HIL,HB6202,ABLA,SAP,1921,JNP,-100
HIL,HB6203,ABLA,SAP,1772,JNP,-100
HIL,HB6302,ABLA,SAP,1915,JNP,-100
HIL,HB6401,ABLA,SAP,1853,JNP,-100
HIL,HB6403,ABLA,MAT,1864,JNP,-100
HIL,HB6404,ABLA,SAP,1854,JNP,-100
HIL,HB6406,ABLA,SAP,1924,JNP,-100
HIL,HC2402,ABLA,SAP,1888,JNP,-75
HIL,HC2403,ABLA,SAP,1866,JNP,-75
HIL,HC2501,ABLA,MAT,1890,JNP,-75
HIL,HC2502,ABLA,MAT,1853,JNP,-75
HIL,HC2503,ABLA,MAT,1840,JNP,-75
HIL,HC2504,ABLA,SAP,1896,JNP,-75
HIL,HC2507,ABLA,SAP,1895,JNP,-75
HIL,HC2509,ABLA,SAP,1929,JNP,-75
HIL,HC2514,ABLA,SAP,1914,JNP,-75
HIL,HC2515,ABLA,SAP,1897,JNP,-75
HIL,HC2517,ABLA,SAP,1927,JNP,-75
HIL,HC3401,ABLA,SAP,1912,JNP,-75
HIL,HC3402,ABLA,SAP,1859,JNP,-75
HIL,HC3404,ABLA,SAP,1724,JNP,-75
HIL,HC3408,ABLA,SAP,1887,JNP,-75
HIL,HC3411,ABLA,SAP,1893,JNP,-75
HIL,HC3412,ABLA,MAT,1749,JNP,-75
HIL,HC3413,ABLA,MAT,1922,JNP,-75
HIL,HC3414,ABLA,SAP,1901,JNP,-75
HIL,HC3502,ABLA,SAP,1939,JNP,-75
HIL,HC3504,ABLA,SAP,1890,JNP,-75
HIL,HC3505,ABLA,MAT,1923,JNP,-75
HIL,HC3507,ABLA,MAT,1929,JNP,-75
HIL,HC3509,ABLA,SAP,1881,JNP,-75
HIL,HC3511,ABLA,SAP,1868,JNP,-75
HIL,HC4405,ABLA,SAP,1843,JNP,-75
HIL,HC4408,ABLA,SAP,1884,JNP,-75
HIL,HC4502,ABLA,SAP,1925,JNP,-75
HIL,HC4503,ABLA,SAP,1894,JNP,-75
HIL,HC4505,ABLA,SAP,1906,JNP,-75
HIL,HC4507,ABLA,SAP,1934,JNP,-75
HIL,HD2103,ABLA,SAP,1847,JNP,-50
HIL,HD2106,ABLA,SAP,1843,JNP,-50
HIL,HD2108,ABLA,MAT,1892,JNP,-50
HIL,HD2110,ABLA,SAP,1905,JNP,-50
HIL,HD2112,ABLA,MAT,1907,JNP,-50
HIL,HD2114,ABLA,SAP,1942,JNP,-50
HIL,HD3103,ABLA,SAP,1907,JNP,-50
HIL,HD4103,ABLA,SAP,1921,JNP,-50
HIL,HD4105,ABLA,MAT,1926,JNP,-50
HIL,HD4106,ABLA,SAP,1930,JNP,-50
HIL,HD4107,ABLA,SAP,1911,JNP,-50
HIL,HD4109,ABLA,MAT,1918,JNP,-50
HIL,HD4110,ABLA,MAT,1866,JNP,-50
HIL,HD4111,ABLA,MAT,1889,JNP,-50
HIL,HD4112,ABLA,SAP,1875,JNP,-50
HIL,HD4114,ABLA,SAP,1910,JNP,-50
HIL,HD4115,ABLA,SAP,1934,JNP,-50
HIL,HD4116,ABLA,MAT,1893,JNP,-50
HIL,HD4118,ABLA,SAP,1876,JNP,-50
HIL,HD4119,ABLA,SAP,1942,JNP,-50
HIL,HD5102,ABLA,SAP,1941,JNP,-50
HIL,HD5103,ABLA,SAP,1936,JNP,-50
HIL,HD5104,ABLA,SAP,1906,JNP,-50
HIL,HE3201,ABLA,SAP,1901,JNP,-25
HIL,HE3202,ABLA,SAP,1861,JNP,-25
HIL,HE3203,ABLA,SAP,1873,JNP,-25
HIL,HE3204,ABLA,SAP,1905,JNP,-25
HIL,HE3401,ABLA,MAT,1875,JNP,-25
HIL,HE3402,ABLA,MAT,1863,JNP,-25
HIL,HE4203,ABLA,SAP,1875,JNP,-25
HIL,HE4204,ABLA,SAP,1874,JNP,-25
HIL,HE4206,ABLA,SAP,1798,JNP,-25
HIL,HE4208,ABLA,SAP,1861,JNP,-25
HIL,HE4213,ABLA,SAP,1885,JNP,-25
HIL,HE4215,ABLA,SAP,1835,JNP,-25
HIL,HE4217,ABLA,SAP,1830,JNP,-25
HIL,HE4218,ABLA,SAP,1873,JNP,-25
HIL,HE4220,ABLA,SAP,1940,JNP,-25
HIL,HE4221,ABLA,SAP,1840,JNP,-25
HIL,HE4222,ABLA,SAP,1921,JNP,-25
HIL,HE4225,ABLA,SAP,1835,JNP,-25
HIL,HE4228,ABLA,SAP,1880,JNP,-25
HIL,HE4230,ABLA,SAP,1812,JNP,-25
HIL,HE4301,ABLA,SAP,1954,JNP,-25
HIL,HE4401,ABLA,SAP,1871,JNP,-25
HIL,HE4402,ABLA,SAP,1916,JNP,-25
HIL,HE4403,ABLA,MAT,1884,JNP,-25
HIL,HE4405,ABLA,MAT,1880,JNP,-25
HIL,HE4408,ABLA,MAT,1885,JNP,-25
HIL,HE4409,ABLA,SAP,1926,JNP,-25
HIL,HF3101,ABLA,SAP,1904,JNP,0
HIL,HF3103,ABLA,SAP,1875,JNP,0
HIL,HF3104,ABLA,SAP,1937,JNP,0
HIL,HF4101,ABLA,SAP,1904,JNP,0
HIL,HF4102,ABLA,SAP,1911,JNP,0
HIL,HF4103,ABLA,SAP,1906,JNP,0
HIL,HF4104,ABLA,SAP,1903,JNP,0
HIL,HF4105,ABLA,SAP,1897,JNP,0
HIL,HF4107,ABLA,SAP,1907,JNP,0
HIL,HF4108,ABLA,SAP,1907,JNP,0
HIL,HF4110,ABLA,SAP,1866,JNP,0
HIL,HF4111,ABLA,SAP,1890,JNP,0
HIL,HF4112,ABLA,SAP,1905,JNP,0
HIL,HF4113,ABLA,SAP,1899,JNP,0
HIL,HF4114,ABLA,SAP,1889,JNP,0
HIL,HF4115,ABLA,SAP,1936,JNP,0
HIL,HF4117,ABLA,SAP,1861,JNP,0
HIL,HF4118,ABLA,SAP,1895,JNP,0
HIL,HF4124,ABLA,SAP,1898,JNP,0
HIL,HF4126,ABLA,SAP,1892,JNP,0
HIL,HF4128,ABLA,SAP,1863,JNP,0
HIL,HF4133,ABLA,SAP,1873,JNP,0
HIL,HF4134,ABLA,SAP,1878,JNP,0
HIL,HF4135,ABLA,SAP,1921,JNP,0
HIL,HF4137,ABLA,SAP,1891,JNP,0
HIL,HF4138,ABLA,SAP,1864,JNP,0
HIL,HG1501,ABLA,SAP,1863,JNP,25
HIL,HG1504,ABLA,SAP,1864,JNP,25
HIL,HG1506,ABLA,SAP,1921,JNP,25
HIL,HG1508,ABLA,SAP,1889,JNP,25
HIL,HG1509,ABLA,SAP,1821,JNP,25
HIL,HG1510,ABLA,SAP,1878,JNP,25
HIL,HG1511,ABLA,SAP,1811,JNP,25
HIL,HG3103,ABLA,SAP,1825,JNP,25
HIL,HG3202,ABLA,SAP,1911,JNP,25
HIL,HG3204,ABLA,SAP,1912,JNP,25
HIL,HG3209,ABLA,SAP,1784,JNP,25
HIL,HG3214,ABLA,SAP,1888,JNP,25
HIL,HG3219,ABLA,SAP,1843,JNP,25
HIL,HG3220,ABLA,SAP,1866,JNP,25
HIL,HG3222,ABLA,SAP,1912,JNP,25
HIL,HG3226,ABLA,SAP,1845,JNP,25
HIL,HG3227,ABLA,SAP,1827,JNP,25
HIL,HG3304,ABLA,SAP,1857,JNP,25
HIL,HG3305,ABLA,SAP,1889,JNP,25
HIL,HG3402,ABLA,SAP,1873,JNP,25
HIL,HG3405,ABLA,SAP,1855,JNP,25
HIL,HG3502,ABLA,SAP,1907,JNP,25
HIL,HG3504,ABLA,SAP,1928,JNP,25
HIL,HG4101,ABLA,SAP,1814,JNP,25
HIL,HG4103,ABLA,SAP,1903,JNP,25
HIL,HG4104,ABLA,SAP,1910,JNP,25
HIL,HG4105,ABLA,SAP,1899,JNP,25
HIL,HG4106,ABLA,SAP,1872,JNP,25
HIL,HG4108,ABLA,SAP,1827,JNP,25
HIL,HG4110,ABLA,SAP,1904,JNP,25
HIL,HG4111,ABLA,SAP,1899,JNP,25
HIL,HG4204,ABLA,SAP,1815,JNP,25
HIL,HG4206,ABLA,SAP,1871,JNP,25
HIL,HG4209,ABLA,SAP,1894,JNP,25
HIL,HG4210,ABLA,SAP,1887,JNP,25
HIL,HG4212,ABLA,SAP,1884,JNP,25
HIL,HG4213,ABLA,SAP,1903,JNP,25
HIL,HG4302,ABLA,SAP,1851,JNP,25
HIL,HG4403,ABLA,SAP,1893,JNP,25
HIL,HG5103,ABLA,SAP,1880,JNP,25
HIL,HG5104,ABLA,SAP,1835,JNP,25
HIL,HG5105,ABLA,SAP,1855,JNP,25
HIL,HG5106,ABLA,SAP,1899,JNP,25
HIL,HG5110,ABLA,SAP,1898,JNP,25
HIL,HG5111,ABLA,SAP,1878,JNP,25
HIL,HG5115,ABLA,SAP,1872,JNP,25
HIL,HG5117,ABLA,SAP,1954,JNP,25
HIL,HG5121,ABLA,SAP,1885,JNP,25
HIL,HG5202,ABLA,SAP,1878,JNP,25
HIL,HG5203,ABLA,SAP,1957,JNP,25
HIL,HG5204,ABLA,SAP,1870,JNP,25
HIL,HG5205,ABLA,SAP,1904,JNP,25
HIL,HG5401,ABLA,SAP,1920,JNP,25
HIL,HG5402,ABLA,SAP,1901,JNP,25
HIL,HG6301,ABLA,SAP,1872,JNP,25
HIL,HG6302,ABLA,SAP,1898,JNP,25
HIL,HG6305,ABLA,SAP,1899,JNP,25
HIL,HA5403,ABLA,MAT,1733,JNP,-125
HIL,HA5404,ABLA,SAP,1898,JNP,-125
HIL,HA5406,ABLA,MAT,1853,JNP,-125
HIL,HA6205,ABLA,MAT,1710,JNP,-125
HIL,HB2205,ABLA,MAT,1699,JNP,-100
HIL,HB2206,ABLA,SAP,1739,JNP,-100
HIL,HB2305,ABLA,MAT,1814,JNP,-100
HIL,HB2310,ABLA,SAP,1734,JNP,-100
HIL,HB3308,ABLA,MAT,1690,JNP,-100
HIL,HB3406,ABLA,SAP,1872,JNP,-100
HIL,HB3416,ABLA,MAT,1791,JNP,-100
HIL,HB4207,ABLA,MAT,1876,JNP,-100
HIL,HB4403,ABLA,MAT,1725,JNP,-100
HIL,HB4419,ABLA,SAP,1871,JNP,-100
HIL,HB5319,ABLA,MAT,1900,JNP,-100
HIL,HB5507,ABLA,SAP,1761,JNP,-100
HIL,HC2505,ABLA,SAP,1901,JNP,-75
HIL,HC2506,ABLA,MAT,1907,JNP,-75
HIL,HG3102,ABLA,SAP,1838,JNP,25
HIL,HG4203,ABLA,SAP,1814,JNP,25
HIL,HA6501,PIEN,SAP,1932,JNP,-125
HIL,HB1101,PIEN,SAP,1954,JNP,-100
HIL,HB4501,PIEN,MAT,1906,JNP,-100
HIL,HB5504,PIEN,SAP,1922,JNP,-100
HIL,HC3102,PIEN,SAP,1941,JNP,-75
HIL,HC3103,PIEN,SAP,1936,JNP,-75
HIL,HC4102,PIEN,MAT,1877,JNP,-75
HIL,HC6501,PIEN,SAP,1933,JNP,-75
HIL,HD1501,PIEN,SAP,1939,JNP,-50
HIL,HD1502,PIEN,SAP,1945,JNP,-50
HIL,HD2201,PIEN,SAP,1924,JNP,-50
HIL,HD6101,PIEN,SAP,1947,JNP,-50
HIL,HE1301,PIEN,MAT,1935,JNP,-25
HIL,HE1401,PIEN,MAT,1941,JNP,-25
HIL,HE2401,PIEN,SAP,1932,JNP,-25
HIL,HE3301,PIEN,SAP,1932,JNP,-25
HIL,HF1201,PIEN,MAT,1929,JNP,0
HIL,HF5101,PIEN,SAP,1926,JNP,0
HIL,HG1401,PIEN,SAP,1922,JNP,25
HIL,HG1101,PIEN,MAT,1893,JNP,25
HIL,HG1102,PIEN,SAP,1900,JNP,25
HIL,HG1103,PIEN,MAT,1845,JNP,25
HIL,HG1105,PIEN,SAP,1895,JNP,25
HIL,HA5201,ABLA,MAT,1668,JNP,-125
HIL,HA5202,ABLA,SAP,1720,JNP,-125
HIL,HA5203,ABLA,SAP,1762,JNP,-125
HIL,HB4304,ABLA,SAP,1840,JNP,-100
HIL,HB4406,ABLA,MAT,1702,JNP,-100
HIL,HB6308,ABLA,MAT,1626,JNP,-100
HIL,HB4209,ABLA,MAT,1750,JNP,-100
HIL,HA2503,ABLA,SAP,1919,JNP,-125
HIL,HB1402,ABLA,SAP,1906,JNP,-100
HIL,HB3309,ABLA,SAP,1905,JNP,-100
HIL,HB3310,ABLA,SAP,1893,JNP,-100
HIL,HB5218,ABLA,SAP,1883,JNP,-100
HIL,HB5305,ABLA,SAP,1908,JNP,-100
HIL,HB5306,ABLA,SAP,1887,JNP,-100
HIL,HB5310,ABLA,SAP,1885,JNP,-100
HIL,HB5312,ABLA,SAP,1856,JNP,-100
HIL,HB5315,ABLA,SAP,1887,JNP,-100
HIL,HB5317,ABLA,SAP,1887,JNP,-100
HIL,HB5320,ABLA,SAP,1884,JNP,-100
HIL,HB5402,ABLA,SAP,1847,JNP,-100
HIL,HB5416,ABLA,SAP,1921,JNP,-100
HIL,HC2510,ABLA,SAP,1927,JNP,-75
HIL,HC3503,ABLA,SAP,1888,JNP,-75
HIL,HC3508,ABLA,SAP,1923,JNP,-75
HIL,HC3512,ABLA,SAP,1931,JNP,-75
HIL,HC4402,ABLA,SAP,1883,JNP,-75
HIL,HC4403,ABLA,SAP,1931,JNP,-75
HIL,HD5101,ABLA,SAP,1930,JNP,-50
HIL,HE4229,ABLA,SAP,1875,JNP,-25
HIL,HG4113,ABLA,SAP,1913,JNP,25
HIL,HG4114,ABLA,SAP,1903,JNP,25
HIL,HA3211,ABLA,MAT,1656,JNP,-125
HIL,HA3215,ABLA,MAT,1686,JNP,-125
HIL,HA6207,ABLA,MAT,1670,JNP,-125
HIL,HB2107,ABLA,MAT,1693,JNP,-100
HIL,HB5321,ABLA,MAT,1696,JNP,-100
HIL,HA3224,ABLA,MAT,1722,JNP,-125
HIL,HA4203,ABLA,MAT,1691,JNP,-125
HIL,HA5306,ABLA,SAP,1851,JNP,-125
HIL,HB1107,ABLA,MAT,1709,JNP,-100
HIL,HB1209,ABLA,MAT,1865,JNP,-100
HIL,HB1211,ABLA,MAT,1835,JNP,-100
HIL,HB1319,ABLA,MAT,1781,JNP,-100
HIL,HB1320,ABLA,SAP,1819,JNP,-100
HIL,HB2105,ABLA,MAT,1732,JNP,-100
HIL,HB2202,ABLA,SAP,1828,JNP,-100
HIL,HB2301,ABLA,MAT,1701,JNP,-100
HIL,HB2304,ABLA,MAT,1750,JNP,-100
